entity,group,value,sequence,variable,unit
G2_02,Group 2,107.763,18,demo_measurement,unit
G2_02,Group 2,104.366,19,demo_measurement,unit
G2_02,Group 2,118.263,20,demo_measurement,unit
G2_02,Group 2,116.807,21,demo_measurement,unit
G2_02,Group 2,108.869,22,demo_measurement,unit
G2_02,Group 2,117.899,23,demo_measurement,unit
G2_02,Group 2,92.091,24,demo_measurement,unit
G2_02,Group 2,112.906,25,demo_measurement,unit
G2_02,Group 2,110.488,26,demo_measurement,unit
G2_02,Group 2,91.710,27,demo_measurement,unit
G2_02,Group 2,124.405,28,demo_measurement,unit
G2_02,Group 2,102.916,29,demo_measurement,unit
G2_02,Group 2,102.735,30,demo_measurement,unit
G2_02,Group 2,98.857,31,demo_measurement,unit
G2_02,Group 2,126.404,32,demo_measurement,unit
G2_02,Group 2,116.736,33,demo_measurement,unit
G2_02,Group 2,100.823,34,demo_measurement,unit
G2_02,Group 2,110.360,35,demo_measurement,unit
G2_02,Group 2,111.512,36,demo_measurement,unit
G2_02,Group 2,116.159,37,demo_measurement,unit
G2_02,Group 2,107.679,38,demo_measurement,unit
G2_02,Group 2,113.205,39,demo_measurement,unit
G2_02,Group 2,130.376,40,demo_measurement,unit
G2_02,Group 2,93.364,41,demo_measurement,unit
G2_02,Group 2,100.949,42,demo_measurement,unit
G2_02,Group 2,103.908,43,demo_measurement,unit
G2_02,Group 2,96.207,44,demo_measurement,unit
G2_02,Group 2,102.029,45,demo_measurement,unit
G2_02,Group 2,118.981,46,demo_measurement,unit
G2_02,Group 2,114.117,47,demo_measurement,unit
G2_02,Group 2,75.649,48,demo_measurement,unit
G2_02,Group 2,112.737,49,demo_measurement,unit
G2_02,Group 2,107.646,50,demo_measurement,unit
G2_03,Group 2,106.573,1,demo_measurement,unit
G2_03,Group 2,119.982,2,demo_measurement,unit
G2_03,Group 2,134.188,3,demo_measurement,unit
G2_03,Group 2,79.481,4,demo_measurement,unit
G2_03,Group 2,104.519,5,demo_measurement,unit
G2_03,Group 2,115.333,6,demo_measurement,unit
G2_03,Group 2,92.925,7,demo_measurement,unit
G2_03,Group 2,99.603,8,demo_measurement,unit
G2_03,Group 2,114.832,9,demo_measurement,unit
G2_03,Group 2,107.771,10,demo_measurement,unit
G2_03,Group 2,116.295,11,demo_measurement,unit
G2_03,Group 2,97.232,12,demo_measurement,unit
G2_03,Group 2,100.195,13,demo_measurement,unit
G2_03,Group 2,136.356,14,demo_measurement,unit
G2_03,Group 2,109.513,15,demo_measurement,unit
G2_03,Group 2,110.236,16,demo_measurement,unit
G2_03,Group 2,111.218,17,demo_measurement,unit
G2_03,Group 2,99.710,18,demo_measurement,unit
G2_03,Group 2,98.360,19,demo_measurement,unit
G2_03,Group 2,91.881,20,demo_measurement,unit
G2_03,Group 2,115.156,21,demo_measurement,unit
G2_03,Group 2,106.898,22,demo_measurement,unit
G2_03,Group 2,110.599,23,demo_measurement,unit
G2_03,Group 2,106.149,24,demo_measurement,unit
G2_03,Group 2,116.471,25,demo_measurement,unit
G2_03,Group 2,85.947,26,demo_measurement,unit
G2_03,Group 2,118.066,27,demo_measurement,unit
G2_03,Group 2,128.091,28,demo_measurement,unit
G2_03,Group 2,91.694,29,demo_measurement,unit
G2_03,Group 2,97.261,30,demo_measurement,unit
G2_03,Group 2,98.791,31,demo_measurement,unit
G2_03,Group 2,98.666,32,demo_measurement,unit
G2_03,Group 2,100.482,33,demo_measurement,unit
G2_03,Group 2,134.483,34,demo_measurement,unit
G2_03,Group 2,113.763,35,demo_measurement,unit
G2_03,Group 2,112.117,36,demo_measurement,unit
G2_03,Group 2,102.608,37,demo_measurement,unit
G2_03,Group 2,117.753,38,demo_measurement,unit
G2_03,Group 2,130.241,39,demo_measurement,unit
G2_03,Group 2,106.334,40,demo_measurement,unit
G2_03,Group 2,104.283,41,demo_measurement,unit
G2_03,Group 2,105.491,42,demo_measurement,unit
G2_03,Group 2,92.882,43,demo_measurement,unit
G2_03,Group 2,93.573,44,demo_measurement,unit
G2_03,Group 2,96.028,45,demo_measurement,unit
G2_03,Group 2,91.753,46,demo_measurement,unit
G2_03,Group 2,121.584,47,demo_measurement,unit
G2_03,Group 2,117.918,48,demo_measurement,unit
G2_03,Group 2,90.121,49,demo_measurement,unit
G2_03,Group 2,112.037,50,demo_measurement,unit
G2_04,Group 2,107.163,1,demo_measurement,unit
G2_04,Group 2,114.833,2,demo_measurement,unit
G2_04,Group 2,105.368,3,demo_measurement,unit
G2_04,Group 2,110.227,4,demo_measurement,unit
G2_04,Group 2,99.345,5,demo_measurement,unit
G2_04,Group 2,125.379,6,demo_measurement,unit
G2_04,Group 2,98.200,7,demo_measurement,unit
G2_04,Group 2,102.023,8,demo_measurement,unit
G2_04,Group 2,115.669,9,demo_measurement,unit
G2_04,Group 2,89.192,10,demo_measurement,unit
G2_04,Group 2,106.928,11,demo_measurement,unit
G2_04,Group 2,91.525,12,demo_measurement,unit
G2_04,Group 2,109.511,13,demo_measurement,unit
G2_04,Group 2,99.894,14,demo_measurement,unit
G2_04,Group 2,131.795,15,demo_measurement,unit
G2_04,Group 2,117.498,16,demo_measurement,unit
G2_04,Group 2,124.266,17,demo_measurement,unit
G2_04,Group 2,99.229,18,demo_measurement,unit
G2_04,Group 2,117.931,19,demo_measurement,unit
G2_04,Group 2,129.585,20,demo_measurement,unit
G2_04,Group 2,108.971,21,demo_measurement,unit
G2_04,Group 2,108.709,22,demo_measurement,unit
G2_04,Group 2,99.094,23,demo_measurement,unit
G2_04,Group 2,121.833,24,demo_measurement,unit
G2_04,Group 2,90.071,25,demo_measurement,unit
G2_04,Group 2,115.067,26,demo_measurement,unit
G2_04,Group 2,120.345,27,demo_measurement,unit
G2_04,Group 2,103.170,28,demo_measurement,unit
G2_04,Group 2,136.349,29,demo_measurement,unit
G2_04,Group 2,108.287,30,demo_measurement,unit
G2_04,Group 2,108.543,31,demo_measurement,unit
G2_04,Group 2,102.523,32,demo_measurement,unit
G2_04,Group 2,136.279,33,demo_measurement,unit
G2_04,Group 2,105.005,34,demo_measurement,unit
G2_04,Group 2,106.743,35,demo_measurement,unit
G2_04,Group 2,99.042,36,demo_measurement,unit
G2_04,Group 2,118.047,37,demo_measurement,unit
G2_04,Group 2,116.743,38,demo_measurement,unit
G2_04,Group 2,107.710,39,demo_measurement,unit
G2_04,Group 2,93.400,40,demo_measurement,unit
G2_04,Group 2,86.482,41,demo_measurement,unit
G2_04,Group 2,111.329,42,demo_measurement,unit
G2_04,Group 2,105.387,43,demo_measurement,unit
G2_04,Group 2,121.296,44,demo_measurement,unit
G2_04,Group 2,115.425,45,demo_measurement,unit
G2_04,Group 2,92.311,46,demo_measurement,unit
G2_04,Group 2,106.041,47,demo_measurement,unit
G2_04,Group 2,86.545,48,demo_measurement,unit
G2_04,Group 2,116.222,49,demo_measurement,unit
G2_04,Group 2,100.694,50,demo_measurement,unit
G2_05,Group 2,92.963,1,demo_measurement,unit
G2_05,Group 2,106.713,2,demo_measurement,unit
G2_05,Group 2,79.861,3,demo_measurement,unit
G2_05,Group 2,110.403,4,demo_measurement,unit
G2_05,Group 2,105.687,5,demo_measurement,unit
G2_05,Group 2,106.994,6,demo_measurement,unit
G2_05,Group 2,106.214,7,demo_measurement,unit
G2_05,Group 2,89.832,8,demo_measurement,unit
G2_05,Group 2,76.817,9,demo_measurement,unit
G2_05,Group 2,101.301,10,demo_measurement,unit
G2_05,Group 2,109.633,11,demo_measurement,unit
G2_05,Group 2,94.658,12,demo_measurement,unit
G2_05,Group 2,89.835,13,demo_measurement,unit
G2_05,Group 2,89.105,14,demo_measurement,unit
G2_05,Group 2,120.834,15,demo_measurement,unit
G2_05,Group 2,104.125,16,demo_measurement,unit
G2_05,Group 2,107.607,17,demo_measurement,unit
G2_05,Group 2,91.755,18,demo_measurement,unit
G2_05,Group 2,99.537,19,demo_measurement,unit
G2_05,Group 2,106.448,20,demo_measurement,unit
G2_05,Group 2,95.805,21,demo_measurement,unit
G2_05,Group 2,102.184,22,demo_measurement,unit
G2_05,Group 2,107.069,23,demo_measurement,unit
G2_05,Group 2,99.713,24,demo_measurement,unit
G2_05,Group 2,107.951,25,demo_measurement,unit
G2_05,Group 2,104.639,26,demo_measurement,unit
G2_05,Group 2,94.959,27,demo_measurement,unit
G2_05,Group 2,116.555,28,demo_measurement,unit
G2_05,Group 2,92.189,29,demo_measurement,unit
G2_05,Group 2,111.239,30,demo_measurement,unit
G2_05,Group 2,86.345,31,demo_measurement,unit
G2_05,Group 2,115.738,32,demo_measurement,unit
G2_05,Group 2,114.168,33,demo_measurement,unit
G2_05,Group 2,125.928,34,demo_measurement,unit
G2_05,Group 2,101.939,35,demo_measurement,unit
G2_05,Group 2,94.586,36,demo_measurement,unit
G2_05,Group 2,107.904,37,demo_measurement,unit
G2_05,Group 2,99.979,38,demo_measurement,unit
G2_05,Group 2,102.292,39,demo_measurement,unit
G2_05,Group 2,117.646,40,demo_measurement,unit
G2_05,Group 2,126.764,41,demo_measurement,unit
G2_05,Group 2,112.846,42,demo_measurement,unit
G2_05,Group 2,112.882,43,demo_measurement,unit
G2_05,Group 2,100.078,44,demo_measurement,unit
G2_05,Group 2,124.777,45,demo_measurement,unit
G2_05,Group 2,100.955,46,demo_measurement,unit
G2_05,Group 2,118.192,47,demo_measurement,unit
G2_05,Group 2,82.507,48,demo_measurement,unit
G2_05,Group 2,118.199,49,demo_measurement,unit
G2_05,Group 2,107.254,50,demo_measurement,unit
G2_06,Group 2,105.504,1,demo_measurement,unit
G2_06,Group 2,127.174,2,demo_measurement,unit
G2_06,Group 2,131.856,3,demo_measurement,unit
G2_06,Group 2,103.247,4,demo_measurement,unit
G2_06,Group 2,117.980,5,demo_measurement,unit
G2_06,Group 2,107.610,6,demo_measurement,unit
G2_06,Group 2,98.393,7,demo_measurement,unit
G2_06,Group 2,117.960,8,demo_measurement,unit
G2_06,Group 2,87.836,9,demo_measurement,unit
G2_06,Group 2,85.982,10,demo_measurement,unit
G2_06,Group 2,87.852,11,demo_measurement,unit
G2_06,Group 2,120.574,12,demo_measurement,unit
G2_06,Group 2,124.092,13,demo_measurement,unit
G2_06,Group 2,111.944,14,demo_measurement,unit
G2_06,Group 2,98.998,15,demo_measurement,unit
G2_06,Group 2,88.774,16,demo_measurement,unit
G2_06,Group 2,96.582,17,demo_measurement,unit
G2_06,Group 2,100.549,18,demo_measurement,unit
G2_06,Group 2,110.491,19,demo_measurement,unit
G2_06,Group 2,104.965,20,demo_measurement,unit
G2_06,Group 2,102.606,21,demo_measurement,unit
G2_06,Group 2,106.605,22,demo_measurement,unit
G2_06,Group 2,97.770,23,demo_measurement,unit
G2_06,Group 2,104.370,24,demo_measurement,unit
G2_06,Group 2,117.117,25,demo_measurement,unit
G2_06,Group 2,130.135,26,demo_measurement,unit
G2_06,Group 2,106.323,27,demo_measurement,unit
G2_06,Group 2,95.144,28,demo_measurement,unit
G2_06,Group 2,105.930,29,demo_measurement,unit
G2_06,Group 2,107.427,30,demo_measurement,unit
G2_06,Group 2,125.784,31,demo_measurement,unit
G2_06,Group 2,101.367,32,demo_measurement,unit
G2_06,Group 2,104.964,33,demo_measurement,unit
G2_06,Group 2,96.301,34,demo_measurement,unit
G2_06,Group 2,88.805,35,demo_measurement,unit
G2_06,Group 2,105.968,36,demo_measurement,unit
G2_06,Group 2,106.799,37,demo_measurement,unit
G2_06,Group 2,116.977,38,demo_measurement,unit
G2_06,Group 2,98.550,39,demo_measurement,unit
G2_06,Group 2,113.988,40,demo_measurement,unit
G2_06,Group 2,107.409,41,demo_measurement,unit
G2_06,Group 2,102.605,42,demo_measurement,unit
G2_06,Group 2,101.781,43,demo_measurement,unit
G2_06,Group 2,121.027,44,demo_measurement,unit
G2_06,Group 2,103.548,45,demo_measurement,unit
G2_06,Group 2,96.029,46,demo_measurement,unit
G2_06,Group 2,98.010,47,demo_measurement,unit
G2_06,Group 2,115.329,48,demo_measurement,unit
G2_06,Group 2,120.052,49,demo_measurement,unit
G2_06,Group 2,117.987,50,demo_measurement,unit
G2_07,Group 2,103.682,1,demo_measurement,unit
G2_07,Group 2,106.872,2,demo_measurement,unit
G2_07,Group 2,116.137,3,demo_measurement,unit
G2_07,Group 2,104.218,4,demo_measurement,unit
G2_07,Group 2,113.255,5,demo_measurement,unit
G2_07,Group 2,122.071,6,demo_measurement,unit
G2_07,Group 2,99.916,7,demo_measurement,unit
G2_07,Group 2,119.264,8,demo_measurement,unit
G2_07,Group 2,93.826,9,demo_measurement,unit
G2_07,Group 2,117.544,10,demo_measurement,unit
G2_07,Group 2,102.469,11,demo_measurement,unit
G2_07,Group 2,109.127,12,demo_measurement,unit
G2_07,Group 2,132.178,13,demo_measurement,unit
G2_07,Group 2,118.206,14,demo_measurement,unit
G2_07,Group 2,90.328,15,demo_measurement,unit
G2_07,Group 2,134.399,16,demo_measurement,unit
G2_07,Group 2,109.404,17,demo_measurement,unit
G2_07,Group 2,79.366,18,demo_measurement,unit
G2_07,Group 2,105.899,19,demo_measurement,unit
G2_07,Group 2,124.441,20,demo_measurement,unit
G2_07,Group 2,108.818,21,demo_measurement,unit
G2_07,Group 2,116.588,22,demo_measurement,unit
G2_07,Group 2,83.916,23,demo_measurement,unit
G2_07,Group 2,115.703,24,demo_measurement,unit
G2_07,Group 2,126.894,25,demo_measurement,unit
G2_07,Group 2,104.539,26,demo_measurement,unit
G2_07,Group 2,96.546,27,demo_measurement,unit
G2_07,Group 2,109.685,28,demo_measurement,unit
G2_07,Group 2,107.535,29,demo_measurement,unit
G2_07,Group 2,110.672,30,demo_measurement,unit
G2_07,Group 2,105.321,31,demo_measurement,unit
G2_07,Group 2,64.782,32,demo_measurement,unit
G2_07,Group 2,98.539,33,demo_measurement,unit
G2_07,Group 2,114.880,34,demo_measurement,unit
G2_07,Group 2,111.152,35,demo_measurement,unit
G2_07,Group 2,99.192,36,demo_measurement,unit
G2_07,Group 2,94.183,37,demo_measurement,unit
G2_07,Group 2,98.003,38,demo_measurement,unit
G2_07,Group 2,102.624,39,demo_measurement,unit
G2_07,Group 2,104.050,40,demo_measurement,unit
G2_07,Group 2,102.448,41,demo_measurement,unit
G2_07,Group 2,136.551,42,demo_measurement,unit
G2_07,Group 2,120.836,43,demo_measurement,unit
G2_07,Group 2,91.305,44,demo_measurement,unit
G2_07,Group 2,112.796,45,demo_measurement,unit
G2_07,Group 2,105.982,46,demo_measurement,unit
G2_07,Group 2,84.284,47,demo_measurement,unit
G2_07,Group 2,107.936,48,demo_measurement,unit
G2_07,Group 2,102.018,49,demo_measurement,unit
G2_07,Group 2,106.638,50,demo_measurement,unit
G2_08,Group 2,98.910,1,demo_measurement,unit
G2_08,Group 2,106.061,2,demo_measurement,unit
G2_08,Group 2,100.489,3,demo_measurement,unit
G2_08,Group 2,107.984,4,demo_measurement,unit
G2_08,Group 2,97.740,5,demo_measurement,unit
G2_08,Group 2,114.272,6,demo_measurement,unit
G2_08,Group 2,132.313,7,demo_measurement,unit
G2_08,Group 2,107.673,8,demo_measurement,unit
G2_08,Group 2,78.815,9,demo_measurement,unit
G2_08,Group 2,105.180,10,demo_measurement,unit
G2_08,Group 2,91.437,11,demo_measurement,unit
G2_08,Group 2,107.433,12,demo_measurement,unit
G2_08,Group 2,111.677,13,demo_measurement,unit
G2_08,Group 2,108.065,14,demo_measurement,unit
G2_08,Group 2,123.644,15,demo_measurement,unit
G2_08,Group 2,122.276,16,demo_measurement,unit
G2_08,Group 2,132.029,17,demo_measurement,unit
G2_08,Group 2,95.517,18,demo_measurement,unit
G2_08,Group 2,96.528,19,demo_measurement,unit
G2_08,Group 2,91.051,20,demo_measurement,unit
G2_08,Group 2,114.962,21,demo_measurement,unit
G2_08,Group 2,97.410,22,demo_measurement,unit
G2_08,Group 2,121.347,23,demo_measurement,unit
G2_08,Group 2,133.403,24,demo_measurement,unit
G2_08,Group 2,91.233,25,demo_measurement,unit
G2_08,Group 2,105.385,26,demo_measurement,unit
G2_08,Group 2,99.940,27,demo_measurement,unit
G2_08,Group 2,109.132,28,demo_measurement,unit
G2_08,Group 2,95.589,29,demo_measurement,unit
G2_08,Group 2,96.123,30,demo_measurement,unit
G2_08,Group 2,92.063,31,demo_measurement,unit
G2_08,Group 2,98.077,32,demo_measurement,unit
G2_08,Group 2,114.664,33,demo_measurement,unit
G2_08,Group 2,86.933,34,demo_measurement,unit
G2_08,Group 2,102.851,35,demo_measurement,unit
G2_08,Group 2,105.115,36,demo_measurement,unit
G2_08,Group 2,106.596,37,demo_measurement,unit
G2_08,Group 2,90.140,38,demo_measurement,unit
G2_08,Group 2,83.859,39,demo_measurement,unit
G2_08,Group 2,116.725,40,demo_measurement,unit
G2_08,Group 2,100.918,41,demo_measurement,unit
G2_08,Group 2,133.239,42,demo_measurement,unit
G2_08,Group 2,100.066,43,demo_measurement,unit
G2_08,Group 2,88.637,44,demo_measurement,unit
G2_08,Group 2,95.075,45,demo_measurement,unit
G2_08,Group 2,99.776,46,demo_measurement,unit
G2_08,Group 2,114.816,47,demo_measurement,unit
G2_08,Group 2,92.514,48,demo_measurement,unit
G2_08,Group 2,114.962,49,demo_measurement,unit
G2_08,Group 2,102.266,50,demo_measurement,unit
G2_09,Group 2,87.165,1,demo_measurement,unit
G2_09,Group 2,115.515,2,demo_measurement,unit
G2_09,Group 2,89.595,3,demo_measurement,unit
G2_09,Group 2,103.437,4,demo_measurement,unit
G2_09,Group 2,94.503,5,demo_measurement,unit
G2_09,Group 2,98.955,6,demo_measurement,unit
G2_09,Group 2,117.061,7,demo_measurement,unit
G2_09,Group 2,126.905,8,demo_measurement,unit
G2_09,Group 2,102.668,9,demo_measurement,unit
G2_09,Group 2,107.188,10,demo_measurement,unit
G2_09,Group 2,92.456,11,demo_measurement,unit
G2_09,Group 2,100.965,12,demo_measurement,unit
G2_09,Group 2,115.969,13,demo_measurement,unit
G2_09,Group 2,104.114,14,demo_measurement,unit
G2_09,Group 2,121.839,15,demo_measurement,unit
G2_09,Group 2,91.013,16,demo_measurement,unit
G2_09,Group 2,103.994,17,demo_measurement,unit
G2_09,Group 2,117.055,18,demo_measurement,unit
G2_09,Group 2,114.967,19,demo_measurement,unit
G2_09,Group 2,112.778,20,demo_measurement,unit
G2_09,Group 2,122.002,21,demo_measurement,unit
G2_09,Group 2,108.024,22,demo_measurement,unit
G2_09,Group 2,100.762,23,demo_measurement,unit
G2_09,Group 2,113.321,24,demo_measurement,unit
G2_09,Group 2,90.351,25,demo_measurement,unit
G2_09,Group 2,103.870,26,demo_measurement,unit
G2_09,Group 2,124.601,27,demo_measurement,unit
G2_09,Group 2,110.231,28,demo_measurement,unit
G2_09,Group 2,91.271,29,demo_measurement,unit
G2_09,Group 2,126.114,30,demo_measurement,unit
G2_09,Group 2,109.527,31,demo_measurement,unit
G2_09,Group 2,106.302,32,demo_measurement,unit
G2_09,Group 2,98.383,33,demo_measurement,unit
G2_09,Group 2,90.057,34,demo_measurement,unit
G2_09,Group 2,108.389,35,demo_measurement,unit
G2_09,Group 2,107.491,36,demo_measurement,unit
G2_09,Group 2,107.566,37,demo_measurement,unit
G2_09,Group 2,108.931,38,demo_measurement,unit
G2_09,Group 2,94.474,39,demo_measurement,unit
G2_09,Group 2,113.552,40,demo_measurement,unit
G2_09,Group 2,113.601,41,demo_measurement,unit
G2_09,Group 2,112.606,42,demo_measurement,unit
G2_09,Group 2,101.880,43,demo_measurement,unit
G2_09,Group 2,128.570,44,demo_measurement,unit
G2_09,Group 2,133.887,45,demo_measurement,unit
G2_09,Group 2,120.573,46,demo_measurement,unit
G2_09,Group 2,113.805,47,demo_measurement,unit
G2_09,Group 2,119.623,48,demo_measurement,unit
G2_09,Group 2,108.661,49,demo_measurement,unit
G2_09,Group 2,117.834,50,demo_measurement,unit
G2_10,Group 2,106.533,1,demo_measurement,unit
G2_10,Group 2,106.312,2,demo_measurement,unit
G2_10,Group 2,93.500,3,demo_measurement,unit
G2_10,Group 2,102.416,4,demo_measurement,unit
G2_10,Group 2,116.046,5,demo_measurement,unit
G2_10,Group 2,85.581,6,demo_measurement,unit
G2_10,Group 2,110.137,7,demo_measurement,unit
G2_10,Group 2,140.217,8,demo_measurement,unit
G2_10,Group 2,108.023,9,demo_measurement,unit
G2_10,Group 2,102.818,10,demo_measurement,unit
G2_10,Group 2,113.004,11,demo_measurement,unit
G2_10,Group 2,101.720,12,demo_measurement,unit
G2_10,Group 2,87.777,13,demo_measurement,unit
G2_10,Group 2,95.540,14,demo_measurement,unit
G2_10,Group 2,115.685,15,demo_measurement,unit
G2_10,Group 2,111.702,16,demo_measurement,unit
G2_10,Group 2,102.941,17,demo_measurement,unit
G2_10,Group 2,93.096,18,demo_measurement,unit
G2_10,Group 2,95.788,19,demo_measurement,unit
G2_10,Group 2,86.560,20,demo_measurement,unit
G2_10,Group 2,109.984,21,demo_measurement,unit
G2_10,Group 2,129.037,22,demo_measurement,unit
G2_10,Group 2,109.128,23,demo_measurement,unit
G2_10,Group 2,100.006,24,demo_measurement,unit
G2_10,Group 2,95.779,25,demo_measurement,unit
G2_10,Group 2,110.704,26,demo_measurement,unit
G2_10,Group 2,107.180,27,demo_measurement,unit
G2_10,Group 2,92.671,28,demo_measurement,unit
G2_10,Group 2,94.590,29,demo_measurement,unit
G2_10,Group 2,101.664,30,demo_measurement,unit
G2_10,Group 2,106.806,31,demo_measurement,unit
G2_10,Group 2,96.086,32,demo_measurement,unit
G2_10,Group 2,94.858,33,demo_measurement,unit
G2_10,Group 2,133.061,34,demo_measurement,unit
G2_10,Group 2,117.165,35,demo_measurement,unit
G2_10,Group 2,123.139,36,demo_measurement,unit
G2_10,Group 2,112.006,37,demo_measurement,unit
G2_10,Group 2,92.435,38,demo_measurement,unit
G2_10,Group 2,137.660,39,demo_measurement,unit
G2_10,Group 2,106.431,40,demo_measurement,unit
G2_10,Group 2,96.091,41,demo_measurement,unit
G2_10,Group 2,90.532,42,demo_measurement,unit
G2_10,Group 2,99.893,43,demo_measurement,unit
G2_10,Group 2,108.788,44,demo_measurement,unit
G2_10,Group 2,112.231,45,demo_measurement,unit
G2_10,Group 2,121.631,46,demo_measurement,unit
G2_10,Group 2,80.572,47,demo_measurement,unit
G2_10,Group 2,91.988,48,demo_measurement,unit
G2_10,Group 2,110.602,49,demo_measurement,unit
G2_10,Group 2,107.726,50,demo_measurement,unit
